AS132636,SMTNET-AS-ID PT Sarana Mediatama Indonesia,0.00,0.00,96,
AS132637,BITSNET-AS-ID PT BINA INFORMATIKA SOLUSI,0.00,0.00,724,
AS132638,IDNIC-IAIN-WALISONGO-AS-ID IAIN Walisongo Semarang,0.00,0.00,411,
AS132639,IDNIC-ILCS-AS-ID PT Integrasi Logistik Cipta Solusi,,,9,
AS132639,IDNIC-ILCS-AS-ID PT Integrasi Logistik Cipta Solusi,0.00,0.00,9,
AS132641,NETCITI-AS-ID PT Netciti Persada,0.01,0.01,7367,
AS132642,IDNIC-UAD-AS-ID Universitas Ahmad Dahlan,0.14,0.14,728,
AS132643,IDNIC-KPU-AS-ID Komisi Pemilihan Umum,0.00,0.00,71,
AS132644,IDNIC-CBNCLOUD-AS-ID PT. Cyberindo Mega Persada,,,1,
AS132644,IDNIC-CBNCLOUD-AS-ID PT. Cyberindo Mega Persada,0.00,0.00,1,
AS132645,IDNIC-PPNS-AS-ID Politeknik Perkapalan Negeri Surabaya,0.00,0.00,72,
AS132646,IDNIC-HANZA-AS-ID PT Hanza Telecom,,,1,
AS132646,IDNIC-HANZA-AS-ID PT Hanza Telecom,0.00,0.00,1,
AS132649,ADAUNET-AS-ID PT Adau Putra Network,0.00,0.00,1057,
AS132652,IDNIC-UNINA-AS-ID PT. Cahaya Buana Raksa,0.00,0.00,1903,
AS132653,B-LINK-AS-ID PT Transdata Sejahtera,,,16,
AS132653,B-LINK-AS-ID PT Transdata Sejahtera,0.00,0.00,16,
AS132655,IDNIC-DPDRI-AS-ID Sekretariat Jenderal Dewan Perwakilan Daerah Republik Indonesia,0.00,0.00,312,
AS132658,IDNIC-DISKOMINFOPROVSU-AS-ID Dinas Komunikasi dan Informatika Provinsi Sumatera Utara,0.00,0.00,87,
AS132660,IDNIC-UNG-AS-ID Universitas Negeri Gorontalo,0.00,0.00,636,
AS132661,IDNIC-BAWASLU-AS-ID Badan Pengawas Pemilu,,,48,
AS132661,IDNIC-BAWASLU-AS-ID Badan Pengawas Pemilu,0.00,0.00,48,
AS132662,IDNIC-LOTTE-AS-ID PT. Lotte Data Communication Indonesia (LDCI),0.00,0.00,107,
AS132663,INDOMEDIANET-AS-ID PT Indonesia Media Komunikasi Masyarakat,0.00,0.00,335,
AS132664,IDNIC-PTMCM-AS-ID PT. Merah Cipta Media,,,45,
AS132664,IDNIC-PTMCM-AS-ID PT. Merah Cipta Media,0.00,0.00,45,
AS132667,IDNIC-ID Indonesia Network Information Center,0.00,0.00,269,
AS132668,BALITOWERNET-AS-ID PT Bali Towerindo Sentra,0.00,0.00,123,
AS132670,IDNIC-DAGADU-AS-ID PT Aseli Dagadu Djokdja,,,9,
AS132670,IDNIC-DAGADU-AS-ID PT Aseli Dagadu Djokdja,0.00,0.00,9,
AS132672,SAHABATNET-AS-ID PT. Sahabat Prima Karya,,,3,
AS132672,SAHABATNET-AS-ID PT. Sahabat Prima Karya,0.00,0.00,3,
AS132673,IDNIC-ARANANETWORK-AS-ID PT Arana Teknologi Indonesia,0.00,0.00,139,
AS132675,TAB-AS-ID PT. Terang Abadi Bersama,0.00,0.00,129,
AS132676,IDNIC-UNSRI-AS-ID Universitas Sriwijaya,0.00,0.00,1369,
AS132677,GARUDAINFORMATIKA-AS-ID PT Garuda Media Informatika,0.00,0.00,520,
AS132678,IDNIC-UNEJ-AS-ID Universitas Jember,0.23,0.23,440,
AS133166,PERTAMINA-AS-ID PT Pertamina (Persero),0.00,0.00,3622,
AS133329,,0.00,0.00,43,
AS133335,IDNIC-PNP-AS-ID Politeknik Negeri Padang,0.00,0.00,132,
AS133337,IDNIC-MSS-AS-ID PT Menara Sinar Semesta,,,16,
AS133337,IDNIC-MSS-AS-ID PT Menara Sinar Semesta,0.00,0.00,16,
AS133339,CLOUDEXCHANGE-AS-ID DEWATA TELEMATIKA PT.,,,5,
AS133339,CLOUDEXCHANGE-AS-ID DEWATA TELEMATIKA PT.,0.00,0.00,5,
AS133343,IDNIC-BAPPENAS-AS-ID BADAN PERENCANAAN PEMBANGUNAN NASIONAL,0.00,0.00,127,
AS133347,IPC-AS-ID PT Indo Premier Securities,0.00,0.00,94,
AS133348,IDNIC-CNOOC-AS-ID CNOOC SES LTD.,,,2,
AS133348,IDNIC-CNOOC-AS-ID CNOOC SES LTD.,0.00,0.00,2,
AS133352,BPMNET-AS-ID PT. Berdikari Prima Mandiri,0.00,0.00,416,
AS133354,IDNIC-AKPA-AS-ID PT Anugerah Karunia Perkasa Abadi,0.00,0.00,834,
AS133355,IDNIC-POLBAN-AS-ID Politeknik Negeri Bandung,0.00,0.00,228,
AS133356,IDNIC-KINEZNETWORK-AS-ID PT. Kinez Network Solutions,0.00,0.00,398,
AS133357,IDNIC-TELU-AS-ID TELKOM UNIVERSITY,0.00,0.00,1779,
AS133360,IDNIC-AWINET-AS-ID Internet Service Provider,0.00,0.00,1109,
AS133361,IDNIC-UNPAR-AS-ID Universitas Katolik Parahyangan,0.00,0.00,606,
AS133364,IDNIC-PNJ-AS-ID Politeknik Negeri Jakarta,0.00,0.00,1214,
AS133735,MCKINSEY-AS-SG McKinsey  Company,,,5,
AS133735,MCKINSEY-AS-SG McKinsey  Company,0.00,0.00,5,
AS133796,KEMENDAG-AS-ID Subbid Sistem Jaringan dan Infrastruktur,0.00,0.00,1862,
AS133797,ACSATA-AS-ID PT Rekajasa Akses,0.00,0.00,3880,
AS133799,GOMEDS-AS-ID PT. GOMEDS NETWORK,,,42,
AS133799,GOMEDS-AS-ID PT. GOMEDS NETWORK,0.00,0.00,42,
AS133800,IDNIC-BIZNETCLOUDBLOCK-AS-ID PT Biznet Data Center,,,31,
AS133800,IDNIC-BIZNETCLOUDBLOCK-AS-ID PT Biznet Data Center,0.00,0.00,31,
AS133802,IDNIC-UNPAS-AS-ID Universitas Pasundan Bandung,,,12,
AS133802,IDNIC-UNPAS-AS-ID Universitas Pasundan Bandung,0.00,0.00,12,
AS133804,IDNIC-FIC-AS-ID PT FANGBIAN ISKAN CORPORINDO,,,2,
AS133804,IDNIC-FIC-AS-ID PT FANGBIAN ISKAN CORPORINDO,0.00,0.00,2,
AS133805,IDNIC-POLMAN-AS-ID Politeknik Manufaktur Negeri Bandung,,,39,
AS133805,IDNIC-POLMAN-AS-ID Politeknik Manufaktur Negeri Bandung,0.00,0.00,39,
AS133807,IDNIC-BPN-AS-ID Badan Pertanahan Nasional,0.00,0.00,365,
AS133808,JETCOMS-AS-ID PT Jetcoms Netindo,0.00,0.00,93,
AS133809,ARTORIUS-AS-ID PT. Artorius Telemetri Sentosa,0.00,0.00,75,
AS133812,IDNIC-LCMNETWORKS-ID LCM NETWORKS,,,18,
AS133812,IDNIC-LCMNETWORKS-ID LCM NETWORKS,0.00,0.00,18,
AS133814,SUMATERANET-AS-ID PT Sumatera Global Mediatek,0.00,0.00,508,
AS133816,IDNIC-ID Indonesia Network Information Center,0.00,0.00,293,
AS133817,INTIDATA-AS-ID PT Inti Data Telematika,0.00,0.00,872,
AS133819,CIM-AS-ID PT CITRA INFOMEDIA,0.00,0.00,169,
AS133822,IDNIC-KAI-AS-ID PT Kereta Api Indonesia (Persero),,,47,
AS133822,IDNIC-KAI-AS-ID PT Kereta Api Indonesia (Persero),0.00,0.00,47,
AS133824,IDNIC-UINMKS-AS-ID Universitas Islam Negeri Alauddin Makasar,,,34,
AS133824,IDNIC-UINMKS-AS-ID Universitas Islam Negeri Alauddin Makasar,0.00,0.00,34,
AS133825,IDNIC-UNPATTI-AS-ID Universitas Pattimura,0.00,0.00,92,
AS133826,IDNIC-DIKTI-AS-ID Direktorat Jenderal Pendidikan Tinggi,0.00,0.00,285,
AS133827,IDNIC-UII-AS-ID UNIVERSITAS ISLAM INDONESIA,0.00,0.00,966,
AS133828,DUTAMEDIALINK-AS-ID PT Duta Medialink,0.00,0.00,176,
AS133831,IDNIC-MAROSKAB-AS-ID Pemerintah Kabupaten Maros,0.00,0.00,72,
AS133832,IDNIC-MERCUBUANAYOGYA-AS-ID Universitas Mercu Buana Yogyakarta,0.00,0.00,64,
AS133834,IDNIC-ICBC-AS-ID Bank ICBC Indonesia,,,5,
AS133834,IDNIC-ICBC-AS-ID Bank ICBC Indonesia,0.00,0.00,5,
AS133835,IDNIC-XOFAST-AS-ID CV Xtra Prosolusindo,,,9,
AS133835,IDNIC-XOFAST-AS-ID CV Xtra Prosolusindo,0.00,0.00,9,
AS133838,INFOTEK-AS-ID PT Infotek Global Network,0.00,0.00,1954,
AS133839,IDNIC-TNGK-AS-ID Dinas Komunikasi dan Informatika Tangerang Kota,0.00,0.00,59,
AS133841,IDOLA-BROADBAND-AS-ID INDONESIA BROADBAND ACCESS - ANYWHERE,0.00,0.00,123,
AS133842,IDNIC-BNILIFE-AS-ID PT BNI Life Insurance,,,28,
AS133842,IDNIC-BNILIFE-AS-ID PT BNI Life Insurance,0.00,0.00,28,
AS133843,IDNIC-BRI-AS-ID PT Bank Rakyat Indonesia,0.00,0.00,269,
AS133844,IDNIC-UINSUSKA-AS-ID Universitas Islam Negeri Suska Riau,0.00,0.00,258,
AS133847,ICT-AS-AP Anpple Tech Enterprise,,,8,
AS133847,ICT-AS-AP Anpple Tech Enterprise,0.00,0.00,8,
AS134451,NME-INDONESIA-AS-AP NewMedia Express Pte Ltd,0.00,0.00,201,
AS134613,IDNIC-KUONI-AS-ID PT GTA Indonesia,,,7,
AS134613,IDNIC-KUONI-AS-ID PT GTA Indonesia,0.00,0.00,7,
AS134614,IDNIC-UNHAS-AS-ID Universitas Hasanuddin,,,22,
AS134614,IDNIC-UNHAS-AS-ID Universitas Hasanuddin,0.00,0.00,22,
AS134622,EKADATA-AS-ID Ekadata Internet Service Provider,,,3,
AS134622,EKADATA-AS-ID Ekadata Internet Service Provider,0.00,0.00,3,
AS134626,IDNIC-ARISTI-AS-ID PT. Aristi Jasadata,0.45,0.45,222,
AS134627,IDNIC-UKSW-AS-ID Universitas Kristen Satya Wacana,0.00,0.00,315,
AS134628,IDNIC-BIOS-AS-ID PT Bina Informasi Optima Solusindo,,,34,
AS134628,IDNIC-BIOS-AS-ID PT Bina Informasi Optima Solusindo,0.00,0.00,34,
AS134630,PALAPANET-AS-ID PT Palapa Global Nusantara,0.00,0.00,56,
AS134633,IDNIC-AHU-AS-ID Direktorat Jenderal Administrasi Hukum Umum,0.00,0.00,79,
AS134634,IDNIC-SALATIGA-AS-ID Sekretariat Daerah Kota Salatiga,,,41,
AS134634,IDNIC-SALATIGA-AS-ID Sekretariat Daerah Kota Salatiga,0.00,0.00,41,
AS134635,IDNIC-BANYUWANGIKAB-AS-ID Dinas Perhubungan, Komunikasi dan Informatika Kabupaten Banyuwangi,0.00,0.00,505,
AS134639,IDNIC-BABELPROV-AS-ID Pemerintah Provinsi Kepulauan Bangka Belitung,0.00,0.00,84,
AS134641,IDNIC-MAGETANKAB-AS-ID PEMERINTAH KABUPATEN MAGETAN,,,6,
AS134641,IDNIC-MAGETANKAB-AS-ID PEMERINTAH KABUPATEN MAGETAN,0.00,0.00,6,
AS134643,JKSNET-AS-ID PT Jaya Kartha Solusindo,0.00,0.00,156,
AS134644,CAKRAWALA-AS-ID PT Cakrawala Lintas Kepri,0.00,0.00,219,
AS134648,TIDAR-AS-ID PT Tidar Lintas Nusa,,,15,
AS134648,TIDAR-AS-ID PT Tidar Lintas Nusa,0.00,0.00,15,
AS134650,IDNIC-POLIBATAM-AS-ID Politeknik Negeri Batam,0.00,0.00,138,
AS134652,IDNIC-PPM-AS-ID PPM Manajemen,,,4,
AS134652,IDNIC-PPM-AS-ID PPM Manajemen,0.00,0.00,4,
AS134653,IDNIC-UHAMKA-AS-ID Universitas Muhammadiyah Prof. DR. HAMKA,0.00,0.00,90,
AS134655,DUMAIMANDIRINET-AS-ID PT. DUMAI MANDIRI NET,0.00,0.00,3249,
AS134656,IDNIC-CJI-AS-ID PT Cheil Jedang Indonesia,,,11,
AS134656,IDNIC-CJI-AS-ID PT Cheil Jedang Indonesia,0.00,0.00,11,
AS134658,JNETWORK-AS-ID PT JULIA MULTIMEDIA NUSANTARA,0.00,0.00,288,
AS134659,IDNIC-DISKOMINFODKI-AS-ID Diskominfo DKI Jakarta,0.00,0.00,69,
AS134661,IDNIC-SIF-AS-ID SHINHAN INDO FINANCE,,,33,
AS134661,IDNIC-SIF-AS-ID SHINHAN INDO FINANCE,0.00,0.00,33,
AS135035,ODT-AS-AP PT. Orion Data Teknologi,,,4,
AS135035,ODT-AS-AP PT. Orion Data Teknologi,0.00,0.00,4,
AS135439,ADNET-AS-ID PT ADNET MEDIA INDONESIA,0.00,0.00,439,
AS135440,IDNIC-PELINDO4-AS-ID PELABUHAN INDONESIA IV,,,2,
AS135440,IDNIC-PELINDO4-AS-ID PELABUHAN INDONESIA IV,0.00,0.00,2,
AS135441,IDNIC-FASAPAY-AS-ID PT. FASA CENTRA ARTAJAYA,0.00,0.00,58,
AS135442,IDNIC-ASDPINDONESIAFERRY-AS-ID PT. ASDP INDONESIAFERRY (PERSERO),,,25,
AS135442,IDNIC-ASDPINDONESIAFERRY-AS-ID PT. ASDP INDONESIAFERRY (PERSERO),0.00,0.00,25,
AS135449,BIPNET-AS-ID PT. Broadband Indonesia Pratama,0.00,0.00,418,
AS135450,IDNIC-BSTI-AS-ID PT Berkah Solusi Teknologi Informasi,0.00,0.00,384,
AS135451,IDNIC-MASNETWORK-AS-ID PT Media Alvina Sejati,,,5,
AS135451,IDNIC-MASNETWORK-AS-ID PT Media Alvina Sejati,0.00,0.00,5,
AS135453,IDNIC-BPTI-AS-ID BPTI PEMKOT TANGERANG SELATAN,0.00,0.00,69,
AS135454,IDNIC-AXATECH-AS-ID AXA Tech Indonesia,,,3,
AS135454,IDNIC-AXATECH-AS-ID AXA Tech Indonesia,0.00,0.00,3,
AS135459,GDSNETWORK-AS-ID PT.GLOBALRIAU DATA SOLUSI,,,3,
AS135459,GDSNETWORK-AS-ID PT.GLOBALRIAU DATA SOLUSI,0.00,0.00,3,
AS135461,IDNIC-PELINDO1-AS-ID PT Pelabuhan Indonesia I (Persero),0.00,0.00,172,
AS135464,IDNIC-WINETMEDIA-AS-ID Winet Media Persada,0.00,0.00,319,
AS135465,BITECH-AS-ID PT BINA TECHINDO SOLUTION,,,13,
AS135465,BITECH-AS-ID PT BINA TECHINDO SOLUTION,0.00,0.00,13,
AS135467,IDNIC-BUKOPIN-AS-ID PT. Bank Bukopin, Tbk,0.00,0.00,363,
AS135468,BNET-AS-ID PT. Wahana Internet Nusantara,0.00,0.00,246,
AS135469,IDNIC-PEMPROVGTLO-AS-ID Dinas Komunikasi, Informatika dan Statistik Provinsi Gorontalo,,,21,
AS135469,IDNIC-PEMPROVGTLO-AS-ID Dinas Komunikasi, Informatika dan Statistik Provinsi Gorontalo,0.00,0.00,21,
AS135474,FIZNET-AS-ID PT Hafiz Jaya Infotama,,,11,
AS135474,FIZNET-AS-ID PT Hafiz Jaya Infotama,0.00,0.00,11,
AS135477,JAVADIGITAL-AS-ID PT. Java Digital Nusantara,,,1,
AS135477,JAVADIGITAL-AS-ID PT. Java Digital Nusantara,0.00,0.00,1,
AS135478,ASN-CBNBROADBAND PT. Cyberindo Aditama,0.00,0.00,1030,
AS135479,IDNIC-XIRKA-AS-ID PT. XIRKA DAMA PERSADA,,,34,
AS135479,IDNIC-XIRKA-AS-ID PT. XIRKA DAMA PERSADA,0.00,0.00,34,
AS135480,IDNIC-AGTI-AS-ID PT. Arjuna Global Teknologi Indonesia,0.00,0.00,123,
AS135481,IDNIC-UNM-AS-ID Universitas Negeri Makassar,0.00,0.00,206,
AS135483,IDNIC-WISESACONSULTING-AS-ID PT. WISESA CONSULTING INDONESIA,0.00,0.00,87,
AS135484,BEST-AS-ID PT. Bentang Selaras Teknologi,0.00,0.00,61,
AS135487,IDNIC-YAYASANTARUMANAGARA-AS-ID UNTAR - YAYASAN TARUMANAGARA,,,33,
AS135487,IDNIC-YAYASANTARUMANAGARA-AS-ID UNTAR - YAYASAN TARUMANAGARA,0.00,0.00,33,
AS135636,RLAP-AS-AP Rackh Lintas Asia, pt,0.00,0.00,56,
AS136052,IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia,0.00,0.00,271,
AS136056,IDNIC-KALBENUTRITIONALS-AS-ID PT. Sanghiang Perkasa,,,1,
AS136056,IDNIC-KALBENUTRITIONALS-AS-ID PT. Sanghiang Perkasa,0.00,0.00,1,
AS136057,IDNIC-PLATINUMCYBER-AS-ID PT.PLATINUM CITRA INDONESIA,,,44,
AS136057,IDNIC-PLATINUMCYBER-AS-ID PT.PLATINUM CITRA INDONESIA,0.00,0.00,44,
AS136058,IDNIC-TRUNOJOYO-AS-ID UNIVERSITAS TRUNOJOYO MADURA,0.00,0.00,672,
AS136059,IDNIC-UNDANA-AS-ID Universitas Nusa Cendana,,,1,
AS136059,IDNIC-UNDANA-AS-ID Universitas Nusa Cendana,0.00,0.00,1,
AS136060,IDNIC-DISINFOLAHTAL-AS-ID Dinas Informasi dan Pengolahan Data TNI AL (DISINFOLAHTAL),,,2,
AS136060,IDNIC-DISINFOLAHTAL-AS-ID Dinas Informasi dan Pengolahan Data TNI AL (DISINFOLAHTAL),0.00,0.00,2,
AS136065,IDNIC-BEENET-AS-ID PT SOLUSI TRIMEGAH PERSADA,,,1,
AS136065,IDNIC-BEENET-AS-ID PT SOLUSI TRIMEGAH PERSADA,0.00,0.00,1,
AS136070,IDNIC-UNSRAT-AS-ID UNIVERSITAS SAM RATULANGI,0.00,0.00,93,
AS136071,IDNIC-P4TKMATEMATIKA-AS-ID PPPPTK MATEMATIKA,0.00,0.00,137,
AS136073,IDNIC-LKPP-AS-ID Lembaga Kebijakan Pengadaan BarangJasa Pemerintah,,,1,
AS136073,IDNIC-LKPP-AS-ID Lembaga Kebijakan Pengadaan BarangJasa Pemerintah,0.00,0.00,1,
AS136075,CINOXMEDIANET-AS-ID PT Cinoxmedia Network Indonesia,0.00,0.00,114,
AS136077,IDNIC-UNSRAT-AS-ID Universitas Islam Negeri Mataram,,,2,
AS136077,IDNIC-UNSRAT-AS-ID Universitas Islam Negeri Mataram,0.00,0.00,2,
AS136078,FOXLINE-AS-ID PT. FOXLINE MEDIADATA INDONUSA,,,1,
AS136078,FOXLINE-AS-ID PT. FOXLINE MEDIADATA INDONUSA,0.00,0.00,1,
AS136079,IDNIC-AMIKOM-AS-ID STMIK Amikom Yogyakarta,,,7,
AS136079,IDNIC-AMIKOM-AS-ID STMIK Amikom Yogyakarta,0.00,0.00,7,
AS136084,IDNIC-MAKMURSUPRANUSANTARA-AS-ID PT. MAKMUR SUPRA NUSANTARA,,,1
AS136084,IDNIC-MAKMURSUPRANUSANTARA-AS-ID PT. MAKMUR SUPRA NUSANTARA,0.00,0.00,1,
AS136094,,0.00,0.00,19,
